,SMILES,NAME,ABC,ABCGG,nAcid,nBase,SpAbs_A,SpMax_A,SpDiam_A,SpAD_A,SpMAD_A,LogEE_A,VE1_A,VE2_A,VE3_A,VR1_A,VR2_A,VR3_A,nAtom,nHeavyAtom,nHetero,nH,nC,nN,nO,ATS0dv,ATS1dv,ATS2dv,ATS3dv,ATS4dv,ATS5dv,ATS0d,ATS1d,ATS2d,ATS3d,ATS4d,ATS5d,ATS6d,ATS7d,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS0Z,ATS1Z,ATS2Z,ATS3Z,ATS4Z,ATS5Z,ATS6Z,ATS7Z,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS0se,ATS1se,ATS2se,ATS3se,ATS4se,ATS5se,ATS6se,ATS7se,ATS0pe,ATS1pe,ATS2pe,ATS3pe,ATS4pe,ATS5pe,ATS6pe,ATS7pe,ATS0are,ATS1are,ATS2are,ATS3are,ATS4are,ATS5are,ATS6are,ATS7are,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,AATS0dv,AATS1dv,AATS2dv,AATS3dv,AATS4dv,AATS5dv,AATS0d,AATS1d,AATS2d,AATS3d,AATS4d,AATS5d,AATS0s,AATS1s,AATS2s,AATS3s,AATS4s,AATS5s,AATS0Z,AATS1Z,AATS2Z,AATS3Z,AATS4Z,AATS5Z,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS0se,AATS1se,AATS2se,AATS3se,AATS4se,AATS5se,AATS0pe,AATS1pe,AATS2pe,AATS3pe,AATS4pe,AATS5pe,AATS0are,AATS1are,AATS2are,AATS3are,AATS4are,AATS5are,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,ATSC0dv,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC0d,ATSC1d,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC4dv,AATSC5dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC4d,AATSC5d,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC4Z,AATSC5Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC4se,AATSC5se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC3pe,AATSC4pe,AATSC5pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC4are,AATSC5are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS5dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS5d,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS1Z,MATS2Z,MATS3Z,MATS4Z,MATS5Z,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS1se,MATS2se,MATS3se,MATS4se,MATS5se,MATS1pe,MATS2pe,MATS3pe,MATS4pe,MATS5pe,MATS1are,MATS2are,MATS3are,MATS4are,MATS5are,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS5dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS5d,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS1Z,GATS2Z,GATS3Z,GATS4Z,GATS5Z,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS1se,GATS2se,GATS3se,GATS4se,GATS5se,GATS1pe,GATS2pe,GATS3pe,GATS4pe,GATS5pe,GATS1are,GATS2are,GATS3are,GATS4are,GATS5are,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,BCUTdv-1h,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTs-1h,BCUTs-1l,BCUTZ-1h,BCUTZ-1l,BCUTm-1h,BCUTm-1l,BCUTv-1h,BCUTv-1l,BCUTse-1h,BCUTse-1l,BCUTpe-1h,BCUTpe-1l,BCUTare-1h,BCUTare-1l,BCUTp-1h,BCUTp-1l,BCUTi-1h,BCUTi-1l,BalabanJ,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,LogEE_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,LogEE_Dzm,SM1_Dzm,VE1_Dzm,VE2_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,LogEE_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dzse,SpMax_Dzse,SpDiam_Dzse,SpAD_Dzse,SpMAD_Dzse,LogEE_Dzse,SM1_Dzse,VE1_Dzse,VE2_Dzse,VE3_Dzse,VR1_Dzse,VR2_Dzse,VR3_Dzse,SpAbs_Dzpe,SpMax_Dzpe,SpDiam_Dzpe,SpAD_Dzpe,SpMAD_Dzpe,LogEE_Dzpe,SM1_Dzpe,VE1_Dzpe,VE2_Dzpe,VE3_Dzpe,VR1_Dzpe,VR2_Dzpe,VR3_Dzpe,SpAbs_Dzare,SpMax_Dzare,SpDiam_Dzare,SpAD_Dzare,SpMAD_Dzare,LogEE_Dzare,SM1_Dzare,VE1_Dzare,VE2_Dzare,VE3_Dzare,VR1_Dzare,VR2_Dzare,VR3_Dzare,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,LogEE_Dzp,SM1_Dzp,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,LogEE_Dzi,SM1_Dzi,VE1_Dzi,VE2_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsM,nBondsKS,nBondsKD,C1SP2,C1SP3,C2SP3,HybRatio,FCSP3,Xc-3d,Xc-5d,Xc-3dv,Xc-5dv,Xpc-4d,Xpc-5d,Xpc-6d,Xpc-4dv,Xpc-5dv,Xpc-6dv,Xp-0d,Xp-1d,Xp-2d,Xp-3d,Xp-4d,Xp-5d,Xp-6d,AXp-0d,AXp-1d,AXp-2d,AXp-3d,Xp-0dv,Xp-1dv,Xp-2dv,Xp-3dv,Xp-4dv,Xp-5dv,Xp-6dv,AXp-0dv,AXp-1dv,AXp-2dv,AXp-3dv,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,SpAbs_D,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,LogEE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,NsCH3,NssCH2,NsssCH,NdssC,NsNH2,NsOH,NdO,SsCH3,SssCH2,SsssCH,SdssC,SsNH2,SsOH,SdO,MAXsssCH,MAXsNH2,MINsssCH,MINsNH2,ECIndex,ETA_alpha,AETA_alpha,ETA_shape_p,ETA_shape_y,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_B,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_dBeta,AETA_dBeta,ETA_psi_1,ETA_dPsi_A,fragCpx,GeomDiameter,GeomRadius,GeomShapeIndex,GeomPetitjeanIndex,GRAV,GRAVp,nHBAcc,nHBDon,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,Lipinski,FilterItLogS,VMcGowan,Mor01,Mor01m,Mor01v,Mor01se,Mor01p,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,PEOE_VSA10,SMR_VSA1,SMR_VSA4,SMR_VSA5,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,EState_VSA1,EState_VSA2,EState_VSA9,EState_VSA10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,MID,AMID,MID_h,AMID_h,MID_C,AMID_C,MID_N,AMID_N,MID_O,AMID_O,MOMI-X,MOMI-Y,MOMI-Z,PBF,MPC2,MPC3,MPC4,MPC5,MPC6,TMPC10,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,TpiPC10,apol,bpol,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,JGI1,JGI2,JGI3,JGI4,JGI5,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,Vabc,VAdjMat,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TMWC10,SRW02,SRW04,SRW06,SRW08,SRW10,TSRW10,MW,AMW,WPath,WPol,Zagreb1,Zagreb2,mZagreb1,mZagreb2
0,N[C@@H](CC1CC1)C(=O)O,chemimpex_102735-53-5,6.651690315,6.496710347,1,1,10.7317357,2.279974024,4.36586785,10.7317357,1.192415078,3.159400482,2.696138023,0.299570891,0.886459871,32.00972277,3.556635863,3.360679178,20,9,3,11,6,1,2,116.0,93.0,106.0,88.0,61.0,44.0,53,67,92,90,73,47,21,4,125.0833333,65.13888889,117.4444444,150.7222222,122.5,92.0,64.0,4.0,404,424,519,512,404,300,85,4,1584.893481,1559.372589,1814.153689,1730.218884,1301.882198,976.510596,162.374688,4.064256,3559.118326,4641.409707,5663.97163,5461.604098,4507.09355,3066.276961,1165.335978,124.3349777,156.051268,157.051508,258.62834,334.831232,310.252104,223.436592,150.470784,26.873856,125.1638,130.135,209.1396,264.9287,243.833,175.866,115.324,19.36,124.6649,127.883,206.214,263.283,243.218,175.316,116.16,19.36,24.12054995,32.15914707,42.93429412,42.8728625,35.03559226,23.82881301,10.50674865,1.778451619,3377.002943,3036.558039,5326.394712,7389.345783,6884.421101,5001.585838,3451.978177,739.6706081,5.8,4.65,3.117647059,2.0,1.525,1.517241379,2.65,3.35,2.705882353,2.045454545,1.825,1.620689655,6.254166667,3.256944444,3.454248366,3.425505051,3.0625,3.172413793,20.2,21.2,15.26470588,11.63636364,10.1,10.34482759,79.24467405,77.96862945,53.35746144,39.32315645,32.54705495,33.67277917,177.9559163,232.0704854,166.5874009,124.1273659,112.6773388,105.7336883,7.8025634,7.8525754,7.606715882,7.609800727,7.7563026,7.704710069,6.25819,6.50675,6.151164706,6.021106818,6.095825,6.064344828,6.233245,6.39415,6.065117647,5.983704545,6.08045,6.04537931,1.206027498,1.607957353,1.262773356,0.974383239,0.875889806,0.821683207,168.8501472,151.8279019,156.658668,167.9396769,172.1105275,172.4684772,71.0,10.5,7.0,2.5,-24.5,-10.75,-29.25,9.0,10.95,1.75,-7.615,-0.19,-0.95,-2.2275,2.9475,0.81,57.24861111,-6.379166667,24.04125,15.11416667,-27.59583333,-12.22298611,-24.41534722,2.833611111,159.0,-10.0,-23.5,11.5,-30.0,-6.25,-46.25,25.0,750.7911169,-43.490601,-123.4295701,47.50830861,-133.6038439,-31.99161388,-209.1960583,118.80782,918.1597198,93.6568209,-485.702553,-159.6967386,49.73490181,-152.1699302,55.10466945,139.9929698,2.094263,-0.32923,0.8634175,0.598315,-0.991306,-0.34764175,-0.97391125,0.133225,3.04698,-0.50677,0.918314,0.887524,-1.33962,-0.294061,-1.482641,0.293764,3.288255,-0.56389,1.1251615,1.028644,-1.50609,-0.42639475,-1.57928725,0.277729,4.002931534,0.674975445,-2.383544211,-1.000037199,0.566062838,-1.419710061,1.108818551,0.451968869,25.15737019,5.812516157,-15.06653674,-3.632854372,-1.391698502,-5.148660768,5.144483365,1.704065766,3.55,0.525,0.205882353,0.056818182,-0.6125,-0.370689655,0.5475,0.0875,-0.223970588,-0.004318182,-0.02375,-0.076810345,2.862430556,-0.318958333,0.707095588,0.343503788,-0.689895833,-0.42148228,7.95,-0.5,-0.691176471,0.261363636,-0.75,-0.215517241,37.53955585,-2.17453005,-3.630281472,1.079734287,-3.340096098,-1.103159099,45.90798599,4.682841045,-14.28536921,-3.629471332,1.243372545,-5.247238974,0.10471315,-0.0164615,0.025394632,0.013598068,-0.02478265,-0.011987647,0.152349,-0.0253385,0.027009235,0.020171,-0.0334905,-0.010140034,0.16441275,-0.0281945,0.033092985,0.023378273,-0.03765225,-0.014703267,0.200146577,0.033748772,-0.070104242,-0.022728118,0.014151571,-0.048955519,1.25786851,0.290625808,-0.443133434,-0.082564872,-0.034792463,-0.177540026,0.147887324,0.057995029,0.016005122,-0.172535211,-0.104419621,0.159817352,-0.4090787,-0.00788709,-0.043378995,-0.140292867,-0.111429195,0.247026286,0.120004235,-0.241017492,-0.14724629,-0.062893082,-0.086940437,0.032875929,-0.094339623,-0.027109087,-0.057926366,-0.096705499,0.028762575,-0.088975376,-0.029386578,0.102004933,-0.311173947,-0.079059694,0.027084014,-0.114299045,-0.157205661,0.242516173,0.129860177,-0.236671803,-0.114480813,-0.166318781,0.177285281,0.13239995,-0.219827501,-0.066557933,-0.171486092,0.201279921,0.142192578,-0.229010524,-0.089428996,0.168620282,-0.350264504,-0.113557366,0.070706035,-0.244598335,0.231046255,-0.352289154,-0.065638715,-0.027659857,-0.14114355,0.63556338,0.720173985,0.872759283,1.227640845,1.088878096,1.301369863,1.78619393,0.907015359,0.932648402,0.83766336,0.82372207,0.38855582,0.718038239,1.370296465,1.149520099,0.985849057,0.959489456,0.889436821,1.081446541,0.995120364,0.99138662,0.978797729,0.895506729,1.071174703,0.994187392,1.127336591,1.436843184,1.028499639,0.837650082,0.974987491,0.88274763,0.385184922,0.699435336,1.364836126,1.128826671,0.896862631,0.478680337,0.726371984,1.325191665,1.093233413,0.902646693,0.442427134,0.709693564,1.342233191,1.117532258,1.219471498,1.568641685,1.054415352,0.756030366,1.052316031,1.271122807,1.585652157,1.014463496,0.83999025,0.975839381,6.022007968,1.9,3.121757709,0.972874762,7.0082897,1.220510426,8.028631268,5.818636363,16.01389939,11.8320092,20.80434201,14.70144303,3.713677179,2.558764077,3.50075725,2.362973637,3.554716833,2.314272263,1.896638968,0.7415812,14.53780804,11.08099865,2.087356967,39.1912919,19.91707452,30.96932166,39.6912919,4.410143544,19.91707453,0.642857143,2.963576845,0.329286316,0.981036417,29.06425991,3.229362212,3.264148722,39.19816311,19.91959723,30.9722922,39.69674304,4.410749227,19.91959723,0.641031337,2.963570828,0.329285648,0.981034387,29.06480512,3.229422791,3.26416748,46.00687865,22.44478253,33.97521902,45.13785697,5.015317441,22.44478253,-1.117313584,2.956859383,0.328539931,0.97876717,29.5550411,3.283893455,3.280893809,39.21357621,19.9254144,30.97868047,39.70921712,4.412135235,19.92541441,0.637252594,2.963562092,0.329284677,0.981031438,29.06606125,3.229562361,3.264210698,39.04776527,19.86319567,30.90938405,39.57558555,4.397287283,19.86319568,0.678626071,2.963664176,0.32929602,0.981065884,29.05260235,3.228066928,3.263747545,38.74569728,19.7513968,30.780738,39.33454997,4.370505553,19.75139681,0.757096324,2.963890031,0.329321115,0.981142089,29.02824079,3.225360088,3.262908661,52.02231544,24.66977254,36.8624089,49.93571628,5.54841292,24.66977254,-2.682770347,2.949906166,0.327767352,0.976412846,29.89967326,3.322185918,3.292487037,39.38740563,19.9794618,31.07313422,39.8319196,4.425768844,19.9794618,0.571517957,2.962987889,0.329220877,0.980837665,29.07799987,3.230888874,3.264621354,120.2262679,20,9,19,1,1,19,1,1,0,4,0.833333333,0.833333333,0.773159739,0.23570226,0.374679903,0.021516574,1.294374008,0.786590892,1.053639941,0.354406493,0.302915375,0.277639137,6.853371151,4.198377303,3.900378753,2.251437835,1.03365121,0.756685203,0.272165527,0.761485683,0.466486367,0.325031563,0.225143784,5.208833037,3.182732573,2.623808674,1.312712925,0.695636167,0.396510875,0.10081715,0.578759226,0.353636953,0.218650723,0.131271292,11.66666667,10.75339272,11.1676147,20.20757465,19.38039216,19.708,12.01121138,22.99360346,0.583333333,0.537669636,0.558380735,1.010378733,0.969019608,0.9854,0.600560569,1.149680173,43.53091688,21.76545844,33.10477839,43.53091688,4.836768542,21.76545844,2.959132723,0.328792525,0.979535711,29.47505369,3.275005966,3.278183752,0,3,2,1,1,1,1,0.0,2.997314815,-0.019814815,-0.873240741,5.25787037,8.333657407,10.1375463,0.6075,5.25787037,-0.627314815,5.25787037,73,4.066666667,0.451851852,0.262295082,0.368852459,6.75,0.75,5.25,0.583333333,1.5,0.166666667,6.496185265,0.721798363,3.092554791,0.343617199,9.91458292,1.101620324,4.198377303,0.466486367,3.418397655,0.379821962,1.105822511,0.122869168,0.21583626,0.023981807,0.30183626,0.033537362,0.048148148,0.576666667,0.914814815,0.433333333,0.576666667,0.761111111,0.143333333,-0.143333333,0.153703704,-3.75,-0.416666667,0.493927126,0.220072874,9.03,6.233491197,3.714493625,0.678153694,0.404107023,1153.887894,686.9192078,2,2,1.543751954,2.78418372,3.346439345,3.621928095,3.621928095,3.621928095,30.87503909,55.6836744,66.92878689,72.4385619,72.4385619,72.4385619,0.357190569,0.644199454,0.774293156,0.838035251,0.838035251,0.838035251,0.351466391,0.6338758,0.761884678,0.82460527,0.82460527,0.82460527,2.77817614,1.537744375,0.97548875,0.7,0.7,0.7,15.07859127,23.74484785,25.82720288,26.10489554,26.10489554,26.10489554,30.80509188,21.36041163,18.58205764,17.97744766,17.97744766,17.97744766,7.111111111,2.722222222,2.88,True,0.090742424,101.96,190,52.32470033,58.15594797,193.8255175,67.81021522,53.853777,10.84019487,4.794537184,12.84164325,12.33872767,6.041840829,9.901064579,11.65157352,25.3043057,5.733667477,17.11767351,4.794537184,19.26246487,12.01114612,0.0,10.84019487,4.794537184,10.1375463,8.333657407,5.25787037,-0.265740741,-0.627314815,2.997314815,0.0,16.78629932,1.865144369,5.085071457,0.56500794,11.70122787,1.30013643,1.720900508,0.191211168,3.364170949,0.373796772,620.0275811,544.7232319,126.2802675,0.283474846,12,10,8,8,4,60,2.397895273,2.708050201,2.564949357,2.302585093,2.397895273,1.945910149,4.262679877,20.058723,11.333277,3,0.333333333,0.1984,32.9522,63.32,63.32,2.5,1.166666667,0.277777778,0.32,0.16,0.277777778,0.12962963,0.034722222,0.053333333,0.04,0.535462963,5,3,0.666666667,0.4,125.9166669,4.169925001,9,3.761200116,4.532599493,5.351858133,6.154858094,6.974478911,7.787796878,8.607947555,9.425693658,10.24661616,80.843049,2.944438979,4.204692619,5.645446898,7.156956365,8.702676412,55.8306458,129.0789786,6.45394893,95,8,42,46,4.083333333,2.027777778
